Record ID,Personal name,Parent's name,Ethnic name,Partner's name,Grandparent's name,Comments
9300,"7676|2257",,,"9299",,
8094,"7941|8093",,,,,
9069,"7941|1643","9068",,,,
9410,"2177|2181|2229",,,,,
7351,"2177|2181|3443",,,,,
15865,"2177|2181|15862",,,,,
9538,"2177|2181|1476",,,,,
16155,"2177|9819|1616",,,,,
8887,"2177|2185|2659",,,,,
3883,"2177|2330","2173","1791",,,
15505,"2177","12166",,,,
15907,"2177|15905|15906","2176",,,,
15474,"2177|15472|15473","2177",,,,
12667,"2177|6550|1162",,,,,
4564,"2177|2869|2241","2173",,,,"son of Gaios Kuintilios"
4793,"2177|3434|2214",,,,,
6752,"2177|2200|5935",,,,,
14322,"2177|14320|14321|1095",,,,,
9918,"2177|7042",,,,,
16209,"2177|7042|2229",,,,,
9239,"2177|2206|3692",,,,,
9047,"2177|3891|3013",,,,,
4187,"1370","1370",,,,
16228,"1372","16226",,,,
15757,"1373","30",,,,
15119,"1373","196",,,,
5842,"3390","2287",,"3391",,"husband of Mama, daughter of Posidios"
4982,"4979","4981",,,,
8442,"1375","274",,,,
14330,"1377","1133",,,,
7245,"1377","1196",,,,
14335,"1377","1377",,,,
5507,"1379","1388",,,,
7179,"3336|2206|3692",,,,,
16082,"16081","847",,,,
5452,"3592","390",,,,
5463,"3592","1597",,"2175",,"wife of Loukios, son of Dionysios"
4669,"2677","4668",,,,
15351,"15350",,,,,
13998,"13996",,,,,
13994,"2249","2357",,,,
4743,"1383","135",,,,
9085,"2252","9083",,,,
5739,"1385","1708",,,,
7982,"3738|2361",,,,,
5407,"1388","847",,,,
15088,"15087",,,,,
14476,"14474","14475",,,,
15268,"14474","15267",,,,
4134,"1392","835",,,,
4114,"1393","2530",,,,
7278,"1394",,,,,
15708,"15701","1762",,,,
3905,"1396","805",,,,
4221,"4220",,,,,
16319,"11294","2722",,,,
12784,"1402","487",,,,
15882,"1403","2287",,,,"son of Mamakoute, brother of Skarkeza"
16396,"1403","1089",,,,
16398,"1403","1464",,"16397",,
16026,"1403",,,,,
16442,"16440","16441",,,,
15876,"10906","10906",,,,
15874,"10906","1683",,,,
15929,"10906|2211","15928",,,,
16650,"10906|945",,,,,
3901,"3946","1468",,,,
15606,"15605","971",,,,
4174,"1411","788",,,,
15497,"1411","1105",,,,
8923,"1411",,,,,
4724,"1413","1646",,,,
4523,"4521","4522",,,,
15585,"3423|15584|810",,,,,
9416,"1424","1424",,,,
8316,"8315",,,,,
16056,"16054","16055",,,,
10057,"1428",,,,,
15408,"2257","141","15407",,,
14302,"2257","449",,,,
10053,"2257","10052",,,,
3893,"2257","2243",,,,
15390,"2257","2257",,,"1576",
8080,"2257|8079","586",,,,
4734,"1429","1151",,,,
16602,"1429",,,"56",,
4709,"1429",,,,,"daughter of Aurelios Kronion, son of Ezbenis"
7298,"1430",,"7297",,,
15903,"1432","272",,,,
16092,"16091","1476",,,,
4691,"1433","421",,"3081",,
3974,"1433","998",,,,
4649,"4648",,,,,
16631,"16630",,,,,
7911,"1436","5605",,,,
4518,"2840|2841","4517",,,,
16096,"2361",,,,,
7877,"2254","274",,,,
8277,"8276",,,,,
9352,"2255|3241|2239",,,,,
10357,"1437","274",,,,
9858,"7734","2196",,,,"son of Klaudios Spartokos, brother of Olympios"
16043,"6498","5078",,,,
3889,"2352",,,,,
7064,"2258","2182",,,,
8356,"2258",,,"1085",,
9209,"9208",,,,,
4710,"3149",,,,,"daughter of Aurelios Kronion, son of Ezbenis"
7760,"5978","5978",,,,
6817,"5978",,,,,
8187,"1439","280",,,,
8395,"8394",,,,,
7878,"1442","497",,,,
7807,"1442","2233",,,,
8470,"1442","1087",,,,
7890,"1442","1085",,,,
7729,"1442","1194",,,,
7806,"1442","7805",,,,
7349,"1442",,,,,
11676,"1448","10906",,,,"brother of Apollodoros, son of Pyrros"
12660,"10679|3443",,,,,
16587,"16586","16583",,,,
16465,"16464",,,,,
8323,"8322","23",,,,
5512,"1449","784",,"176",,"wife of Aristokles, son of Zenis"
16045,"16044","2677",,,,
8186,"1453","280",,,,
15026,"12403","689",,,,
14119,"14117",,,"14118",,
14090,"14087",,,"14089",,"slaves of Kaisaros"
8352,"1454|2688",,,,,
4549,"2858","400",,,,
15613,"1457","774",,,,
4735,"1459","523",,,,
8454,"2260","307",,,,
9869,"2260","1194",,,,
6814,"2260",,,,,
10299,"3170","274",,,,
15868,"12548",,,"15862",,"partner of Gaios Oualerios Poudens"
5847,"5846","20",,"1248","141","wife of Noumenios, son of Agathenor"
7092,"7091",,,"2213",,
7581,"7091",,,,,
15423,"15422|456",,,,,
7763,"7762","1194",,,,
16626,"16624","16625",,,,
16012,"16011",,,,,
16421,"3015",,,,,
14311,"1469","2481",,,,"son of Lollia Katyllene"
14305,"1469",,,,,"slave of Lollias Katylle"
16580,"16519|7976",,,"392",,
6680,"2206|2189|264",,,,,
6753,"2206|2659",,,,,
8693,"8691|8692",,,,,
5827,"1471","390",,,,
4210,"1471","1471",,,,
9077,"1472","246",,,,
7752,"1474","307",,,,
16086,"16085","1616",,,,
8168,"1476","8167",,,,
6931,"1476","6930",,,,
11670,"1476","274",,,,"father of Pyroulas"
10333,"1476","10332",,,,
7882,"1476","7881",,,,
10004,"1476","998",,,,
8182,"1476",,,"280",,
4429,"1476",,,,,
4083,"4082",,,,,
5717,"2261","1240",,,,
9236,"9235",,,,,
7741,"1480","317",,,,
8881,"1484",,,,,
4107,"1489","1251",,,,
5751,"1491","1652",,,,
9431,"9430|2229",,,,,
14018,"1493","1545",,,,
4263,"2718","141",,,,
8427,"1495","973",,,,
16027,"1503","485",,,,
15880,"1504","1078",,,,
4624,"4623",,,,,
10268,"7769","264",,,,
7770,"7769","7769",,,,
7880,"1508","7879",,,,
7883,"1508","497",,,,
7891,"1508","2233",,,,
7897,"1508","1476",,,,
4081,"1512",,,,,
8112,"1515",,,,,
9551,"1516",,,,,
5495,"1517",,,,,
15809,"1522","15810",,,,
9265,"1523","985",,,,
16638,"1524",,,,,
16692,"16691",,,,,
4675,"1528","1161",,,,
4744,"1528","1289",,,,
4186,"1528","1654",,,,
5445,"1529","2287",,"5444",,"husband of Amas Asklepiadou"
5728,"1529","792",,,,
5768,"1529","5767",,,,
9084,"9083","3724",,,,
4277,"1534","4276",,,,
4816,"1535","1308",,,,
4167,"1536",,"2578",,,
8891,"8890",,,"1169",,
11564,"11563",,,,,
4401,"1541","4028",,,,
15501,"14118","1491",,,,
4357,"2753","914",,,,
15891,"1543","1757",,,,
15043,"12504","15042",,,,
14012,"14010","14011",,,,
14019,"14010","1120",,,,
4469,"2821","462","2820",,,
14310,"1549","182",,,,
3884,"1549",,,,,
15126,"15125",,,,,
8467,"8466","714","8468",,,
7761,"1558","247",,,,
7764,"1558","310",,,,
7774,"1558","7773",,,,
4812,"4811","274",,,,
8181,"1562",,,,,
15116,"1566","1566",,,,
14325,"14324|3592",,,,,
6679,"6677|6678",,,,,
4292,"1569","196",,,,
4880,"1576","1576",,,,
4696,"1576",,,,,
15128,"1577","1183",,,,
4464,"1577","4462",,"4463",,
15031,"15029","15030",,,,
3967,"1579",,,,,
7571,"1582",,,,,
3916,"1583",,,"2287",,"wife"
9967,"1586|9966",,,,,
14399,"1587","816",,,,
16272,"1592","683",,,,
4080,"4079",,,"247",,
7885,"1594","281",,,,
7884,"1594","310",,,,
8450,"1594","938",,,,
7740,"1594","1194",,,,
10281,"1594","1427",,,,
9392,"1594","1435",,,,
7193,"1594","1508",,,,
4075,"1594","1594","3166",,,
8381,"1594",,,,,
10326,"1599","10325","10321",,,
10265,"1599","1192",,,,
7569,"1599",,,,,
13897,"11935",,,"2179",,"first wife of Titos Porfanos"
15313,"15312","449",,,,
14520,"14519",,,,,
15240,"15239","6688",,,,
15478,"2917","359",,,,
9181,"1603",,,,,
4323,"4322",,,,,
8425,"1607",,,"791",,
15085,"15084","11563",,,,
9592,"1616","122",,,,
8185,"1616","280",,,,
6911,"1616","310",,,,
10083,"1616","525",,,,
7886,"1616","2233",,,,
7808,"1616","1194",,,,
4697,"1616","2252",,,,
9609,"1616","1616",,,,
16453,"1616|16451",,,"16452",,
8422,"1620",,,,,"doulos"
14257,"2264","140",,,,
5424,"2264","794",,,,
15224,"2264","15225",,,,
15056,"2264|15055",,,,,
4234,"2265","3050",,,,
4613,"4612",,,,,
4641,"1623","4640",,,,"Isaac, doctor"
3924,"1624",,"1789",,,
15228,"15225",,"5756",,,
5023,"3638","804",,"1119",,
12647,"1629","1616",,,,
15452,"1629","1629",,,,
10377,"10376","414",,,,
5493,"1632","784",,,,
15602,"1635","140",,,,
15828,"1635",,,,,
15195,"15194","449",,,,
15509,"15449","1134",,,,
15229,"1638","456",,,,
15245,"1638","1132",,,,
4633,"1638",,,,,
14547,"1640","6867",,,,
14548,"1640","568","7297",,,
6714,"1640",,,,,
4642,"1641",,,,,
5435,"1642","797",,"3380",,"husband of Apo daughter of Zopyros
"
15321,"1642","1122",,,,
15705,"1642","1576",,,,
13943,"1642",,,,,
4677,"1644","814",,,,
15070,"15068","15069",,,,
9134,"9133",,,"212",,
15136,"1645","1645",,,,
14014,"1646","14015",,,,
14017,"1646","14016",,,,
14013,"1647","390",,,,
16232,"16231","12287","5725",,,
4253,"1651","1645",,,,
4335,"4334",,,,,
4295,"1655","792",,,,
5467,"3590","212",,"456",,
14391,"14390","797",,,,
5427,"3613","129",,,,
8987,"8985",,,,,
14367,"1663","14366",,,,
14452,"1663","1241",,,,
4815,"1664","1156",,,,
7899,"7898","135",,,,
15849,"15848","679",,,,
3978,"2178|2196|243",,,,,
3977,"2178|2196|247",,,,,
3984,"2178|2196|274",,,,,
16198,"2178|2196",,,,,
3980,"2178|2196|443",,,,,
3976,"2178|2196|2454",,,,,
3992,"2178|2196|497",,,,,
3995,"2178|2196|535",,,,,
3987,"2178|2196|2457",,,,,
3990,"2178|2196|578",,,,,
4183,"2178|2196|2357|2622",,,,,"ceasar, imperator"
3996,"2178|2196|910",,,,,
3986,"2178|2196|922",,,,,
11599,"2178|2196|11598",,,,,
3983,"2178|2196|1433","141",,,,
3982,"2178|2196|1433","272",,,,
3981,"2178|2196|1650",,,,,
3985,"2178|2196|2456",,,,,
16510,"2178|16509",,,,,
15682,"15681","456",,,,
4166,"1671",,"2578",,,
14332,"14331","14331",,,,
14032,"14031","874",,,,
15661,"15660",,,,,
10349,"1678","485",,,,
15457,"1679","141",,,,
15232,"1679","356",,,,
15101,"1679","1150",,,,
15418,"2179|15415|15417",,,,,
15416,"2179|15415|10698",,,,,
15107,"2179|9709","2179",,,,
4225,"2179",,,,,
8423,"2179|2211|56",,,,,
4869,"2179|2211|76","76",,,,
13086,"2179|2211|76",,,,,
6685,"2179|2211|135",,,,,
13933,"2179|2211|457",,,,,
16139,"2179|2211|16138",,,,,
16523,"2179|2211|3712|6540",,,,,
9994,"2179|2211|9993|9026",,,,,
10045,"2179|2211|10044",,,,,
7027,"2179|2211|7026",,,,,
9407,"2179|2211|1594",,,,,
9349,"2179|2211|1782",,,,,
11956,"2179|4010|6789|2454","1508",,,,
4011,"2179|4010|5978",,,,,
13889,"2179|13888|1236",,,,,"freedslave of Titus Forfanus"
13891,"2179|13888|13890",,,,,
9316,"2179|2458|2677",,,,,
4193,"2179|2642|2643",,,,,
13949,"2179|2196|101",,"13948",,,
13993,"2179|2196|13992",,,,,
13934,"2179|2196|2261",,,,,
10068,"2179|2238",,,,,
16142,"2179|11475|3697",,,,,
15986,"2179|15985|2212","2179",,,,
13900,"2179|13899",,,,,
4779,"4423|4777|4778",,,,,
5484,"3582","212",,,,
5412,"3582","1708",,,,
15878,"1683","1730",,,,
9065,"9064",,,,,
5517,"3522","398",,,,
5730,"3522","2287",,,,
5454,"3522","1548",,,,
5441,"5440","1762",,,,
16036,"2429","16035",,,,
6767,"2429|1196",,,,,
4226,"2429|2634|2622",,,,,
15202,"15201","12166",,,,
8111,"1689","497",,,,
16651,"1689",,,,,
14273,"1691","2287",,,,
15275,"1691","15274",,,,
4968,"1691",,,,,
15261,"1693","1095",,,,
15176,"1694","141",,,,
15072,"1694","15071",,,,
5461,"1694","1702",,"2173",,"wife of Gaios, son of Sousos?, from the family of Apollonios"
15308,"15013","56",,,,
15014,"15013","1150",,,,
15216,"15013",,,"14020",,
4344,"2738|2251",,,,,
14494,"1697","7586",,,,
4452,"3891","32",,,,
15725,"3891","60",,,,
5406,"3891","129",,,,
15246,"3891","134",,,,
16130,"3891","140",,,,
4597,"3891","141",,,,
16132,"3891","175",,,,
5011,"3891","196",,,,
9312,"3891","209",,,,
6828,"3891","6826",,,,
4172,"3891","4171",,,,
9960,"3891","247",,,,
9009,"3891","6678",,,,
9488,"3891","274",,,,
16425,"3891","16424",,,,
10396,"3891","8475",,,,
5499,"3891","342",,,,
16431,"3891","399",,"16430",,
16131,"3891","399",,,,
4025,"3891","456",,,,
4029,"3891","4028",,,,
4012,"3891","4004",,"1698",,"female"
4178,"3891","550",,,,
7106,"3891","576",,,,
16128,"3891","578",,,,
16124,"3891","16123",,,,
5403,"3891","609",,,,
15048,"3891","696",,,,
14343,"3891","774",,,,
5020,"3891","784",,,,
15247,"3891","14267",,,,
4162,"3891","827",,,"1126","grandson of Menes"
9288,"3891","2458",,,,
4790,"3891","4789",,,,
3892,"3891","877",,,,
4177,"3891","901",,,,
4515,"3891","954",,,,
15050,"3891","15049",,,,
16129,"3891","998",,,,
8495,"3891","1087",,,,
15065,"3891","1128",,,,
5010,"3891","1129",,,,
16127,"3891","2460",,,,
15021,"3891","1183",,,,
9285,"3891","1194",,,,
9006,"3891","1195",,,,
3971,"3891","1373",,,,
4211,"3891","4212",,,,
4201,"3891","2677",,,,
5399,"3891","1387",,,,
16156,"3891","1476",,,,
3890,"3891","1551",,,,
16125,"3891","2208",,,,
8995,"3891","1576",,,,
10391,"3891","1594",,,,
5398,"3891","1739",,,,
9012,"3891","1757",,,,
4398,"3891","4397",,,,
4738,"3891","4737",,,,
4520,"3891","4519",,,,
4331,"3891","4330",,,,
5001,"3891","5000",,,,
9597,"3891","9596",,,,
4657,"3891","4656",,,,
5841,"3891","5840","5725",,,
4154,"3891","4153",,,,
4411,"3891","4410",,,,
9008,"3891","9007",,,,
4864,"3891","4863",,,,
4655,"3891","4654",,,,
4396,"3891",,,"395",,
9011,"3891",,,"6891",,
3930,"3891",,,"3956",,
4578,"3891|2241|4579",,,,,
16429,"3891|16428",,,"1404",,
5790,"5789",,,,,
4376,"1701","4375",,,,
5453,"1708","196",,"3522",,"husband of Touta Soteros"
5838,"1708","842",,,,
15105,"1708","12166",,,,
15852,"1708","15851",,,,
5437,"1708","1374",,"3891",,
16080,"16079","840",,,,
14463,"14462","2287",,,,
15871,"15870","15862",,,,"sister of Ioulios Maximos"
5429,"1724","5428",,,,
9480,"9479",,,,,
15877,"1730","1403",,,,
16346,"1734",,,"1403",,
8486,"1740","1348",,,,
4090,"1740","2506",,,,
16633,"16632",,,,,
7239,"7238",,,,,
8383,"1748",,,,,
9251,"1751",,,,,
15459,"15458","1128",,,,
15786,"15785","469",,"1373",,
5005,"1757","196",,,,
14529,"1757","732",,,,
16327,"1757",,,,,
16414,"1757",,,,,
5448,"1761","116",,,,
14468,"1762","135",,,,
15965,"1762","827",,,,
5780,"5777","5779",,,,
4818,"1766","954",,,,
13980,"35|12508",,,,,
15381,"12508","570",,,,
4971,"1767","1119",,,,
14489,"1768","14488",,,,
15089,"1768","3191",,,,
15345,"1768","15343",,,,
4674,"1768","1593",,,,
15150,"1768",,,,,
14021,"14020","390",,,,
15277,"14020","1162",,,,
15215,"14020","2205",,"15013",,
15193,"14020","12184",,"1577",,
15442,"14020","1740",,,,
14065,"1769",,,"618",,
4698,"1769",,"3139",,,
5443,"3604","20",,,,
5474,"1771","784",,,,
7723,"1775","247",,,,
5502,"5501",,,,,
16635,"16634",,,,,
4003,"2465","1698",,,,
9029,"9028","2229",,,,
15144,"9028","5368",,,,
4159,"4157","4158",,,,
5395,"5393","2287",,,,
9550,"9548","9549",,,,
12886,"12885|2196","3240",,,,
7863,"7862",,,,,
9389,"9388",,,,,
15179,"15177","15178",,,,
15010,"15009","10872",,,,
4860,"4859",,,,,
14471,"14470","141",,,,
4149,"4148",,,,,
4560,"4559|2287","4150",,,,
4497,"4496","4437",,,,
8227,"6597","233",,,,
7868,"6597","7867",,,,
7869,"6597","1085",,,,
8223,"8221","8222",,,,
11575,"11574",,,,,
4329,"4328","4274",,,,
8307,"4328","796",,,,
4491,"4489","4490",,,,
4596,"4594|4595",,,,,
9027,"9025","9026",,,,
4239,"4237","4238",,,,
5476,"5475","3375",,"3541",,"husband of Anni, daughter of [Hell]en"
4325,"4324","97",,,,
15098,"15097","810",,,,
5820,"5819","5819",,,,
12659,"12658|11034",,,"10679",,
5405,"5404","196",,,,
3953,"3951","3952",,,,
9394,"9393","9117",,,,
4512,"4510","4511",,,,
15723,"15722","12285",,,,
4097,"4095","4096",,,,
15152,"15151","1768",,,,
4395,"4394",,,,,
5719,"5718","1471",,,,
4727,"4725","4726",,,,
7354,"7353","243",,,,
15359,"5600",,,,,
14524,"14522","14523",,,,
15964,"15962","15963",,,,
4713,"4712",,,,,
10093,"4601","2953",,,,
7561,"4601","274",,,,
4602,"4601",,,,,
15835,"4441","15834",,,,
15256,"15255","2779",,,,
4501,"4499","4500",,,,
15356,"15354","15355",,,,
4999,"4998",,,,,
14527,"14526",,,,,
9363,"9362","5444",,,,
4140,"4139",,,,,
10204,"10203",,,,,
4610,"4608","4609",,,,
8874,"4608","243",,,,
5503,"4608","990",,,,
8997,"4608","7929",,,,
5724,"5723","804",,,,
9080,"5664","9079",,,,
4663,"4437","234",,,,
8998,"4437","335",,,,
9004,"4437","9003",,,,
14480,"4437","2272",,,,
10091,"4437","2833",,,,
10264,"4437","998",,,,
9595,"4437","3724",,,,
8695,"4437","2452",,,,
15450,"4437","15449",,,,
4439,"4437","4438",,,,
4492,"4437","4437",,,,
4912,"4437",,,"3951",,
4474,"4437",,"2825",,,
6791,"4437|2176",,,,,
5795,"5793","5794",,"784",,"wife of Hellen, son of Noumenios"
4416,"4414","4415",,,,
4378,"4377",,,"1373",,
15169,"7436","15168",,,,
4495,"4494","4437",,,,
4873,"4872",,,,,
5019,"5018","4028",,,,
4493,"4490","4437",,,,
10100,"10099","335",,,,
4152,"4150","4151",,,,
4372,"4370","4371",,,,
5716,"4399|2215",,,"2188",,
4768,"4399","456",,,,
15254,"4399","4336",,,,
4400,"4399","497",,,,
8996,"4399","565",,,,
9005,"4399","3191",,,,
5394,"4399","5392",,"5393",,
5832,"5831","4290",,"1117",,"wife of Memnon, son of Alexandros"
5783,"5781","1657",,,,
7841,"5781","7840",,,,
5402,"5401","1360",,,,
4161,"4160","4158",,,,
11680,"11679","1192",,,,
4420,"4418","4419",,,,
14297,"14296","1645",,,,
9569,"9568","2185",,,,
8719,"7445","399",,,,
4487,"4485","4486",,,,
3941,"3940",,,,,
3903,"3947","3902",,,,
4822,"4821",,,,,
4341,"4340",,,,,
5003,"5002",,,,,
4316,"4314","4315",,,,
4428,"4427",,,"1318",,
9002,"9001","1569",,,,
9000,"8999","565",,,,
4808,"4807","4095",,,,
7207,"7206",,,,,
10261,"10260",,"2052",,,
4629,"4628",,,,,
4363,"4362",,,,,
3907,"218",,,"3906",,
4600,"4599",,,,,
4615,"4614",,,,,
6695,"6694",,,,,
4568,"4567","2173",,"1414",,
6775,"6774","1508",,,,
4089,"4088","181",,,,
5735,"5733","5734",,"3525",,"husband of Brake, daughter of Gylon"
4207,"4206",,,,,
4288,"4287","896",,,,
4446,"4445",,,,,
4458,"4456","4457",,,,
4782,"4781",,,,,
5824,"5822","5823",,,,
7226,"7225",,,,,
4117,"4115","4116",,,,
5479,"4517","825",,,,
9139,"9138",,,,,
5721,"5720",,,,,
5804,"5803","462",,,,
3915,"3950","135",,,,
4546,"4544","4545",,,,
9934,"9932","9933",,,,
4100,"4098","4099",,,,
4527,"4524","4525",,"4526",,
4366,"4364","4365",,,,
4360,"4358","4359",,,,
5009,"5008","1494",,,,
5715,"5714",,,,,
4484,"4482","1123",,,,
5397,"5396","606",,,,
13960,"13959|2997",,,,,
7288,"7287",,,,,
3921,"3954",,,,,
4748,"4747",,,,,
16314,"16313",,,,,
7874,"7865","274",,,,
7866,"7865","4336",,,,
7219,"7218","2960",,,,
7357,"7356",,,,,
5419,"5418","2287",,"73","5415","husband of Ama Xenandrou"
16365,"16364",,,,,
7910,"7908|2257","7909",,,,
3885,"1284",,,,,
16352,"16351","5078",,,,
5497,"5496","1373",,,,
4987,"4986","2173","3356",,,"wife of Gaios Neikerotos"
4566,"4565","1066",,,,
8165,"8164",,,,,
4425,"4424","1318",,,,
4472,"4471","683","2823",,,
14098,"14096","14097",,,,
4667,"4666",,,,,
4589,"4588|2211",,,"558",,"daughter Elpineike"
4467,"4466","456",,,,
8176,"8175",,,,,
4348,"4346",,"4347",,,
5017,"5014","847",,,,
8948,"8946",,"8947",,,
7209,"7208","274",,,,
16714,"16713",,,,,
16700,"16699",,,,,
16702,"16701",,,,,
16698,"16697",,,,,
16696,"16695",,,,,
16694,"16693",,,,,
16708,"16707",,,,,
16710,"16709",,,,,
16712,"16711",,,,,
16706,"16705",,,,,
16704,"16703",,,,,
