Heurist ID,Geolocation,Start Year,End Year
10054,POINT(24.1686344 42.1402413),,
10056,POINT(24.1686344 42.1408777),,
10058,POINT(24.1686344 42.1407504),,
10060,POINT(24.1686344 42.1404959),,
10062,POINT(24.1691494 42.1405595),,
10065,POINT(24.1686344 42.1403686),,
10067,POINT(24.1692352 42.1408141),,
10069,POINT(24.1687202 42.1408141),,
10072,POINT(24.1682053 42.1408141),,
10074,POINT(24.1689777 42.1408777),,
10076,POINT(24.1686344 42.1405595),,
10078,POINT(24.1683769 42.1404959),,
10079,POINT(24.1690636 42.1403686),,
10082,POINT(24.1688061 42.1406232),,
10084,POINT(24.1686344 42.1404322),,
10087,POINT(24.1688919 42.1406232),,
10088,POINT(24.1688919 42.1406232),,
10090,POINT(24.1684628 42.1407504),,
10092,POINT(24.1684628 42.1408777),,
10094,POINT(24.1686344 42.1405595),,
10095,POINT(24.1684628 42.1406232),,
10097,POINT(24.1688919 42.1407504),,
10098,POINT(24.1682911 42.1408141),,
10101,POINT(24.1694927 42.1403049),,
10102,POINT(24.1688919 42.1408141),,
10103,POINT(24.1684628 42.1403049),,
10104,POINT(24.1685486 42.1406868),,
10105,POINT(24.1688061 42.1404322),,
10106,POINT(24.1686344 42.1406232),,
10107,POINT(24.1684628 42.1408141),,
10108,POINT(24.1687202 42.1407504),,
10109,POINT(24.1690636 42.1405595),,
10110,POINT(24.1693211 42.1406232),,
10111,POINT(24.1687202 42.1404959),,
10112,POINT(24.1688061 42.1408777),,
10113,POINT(24.1682911 42.1408141),,
10114,POINT(24.1686344 42.1407504),,
10115,POINT(24.1685486 42.1405595),,
10116,POINT(24.1682911 42.1404959),,
10117,POINT(24.1692352 42.1408141),,
10118,POINT(24.1683769 42.1407504),,
10119,POINT(24.1687202 42.1406868),,
10120,POINT(24.1689777 42.1407504),,
10121,POINT(24.1683769 42.1408777),,
10122,POINT(24.1688919 42.1406868),,
10123,POINT(24.1690636 42.1404959),,
10124,POINT(24.1688061 42.1406232),,
10125,POINT(24.1688061 42.1404959),,
10126,POINT(24.1693211 42.1406232),,
10127,POINT(24.1690636 42.1410687),,
10128,POINT(24.1681194 42.1403049),,
10129,POINT(24.1686344 42.1408141),,
10130,POINT(24.1686344 42.1408141),,
10131,POINT(24.1688919 42.1406232),,
10132,POINT(24.7553086 42.0790022),,
10134,POINT(24.7553086 42.0790022),,
10136,POINT(24.7553086 42.0790022),,
10139,POINT(24.7463822 42.0665147),,
10141,POINT(24.74638 42.06651),,
10143,POINT(24.74638 42.06651),,
10146,POINT(24.8419333 42.0134315),,
10150,POINT(24.836011 42.0123474),,
10152,POINT(24.8421908 42.0179591),,
10156,POINT(24.842105 42.0163649),,
10157,POINT(24.8425341 42.016875),,
10164,POINT(24.8782396 42.0111994),,
10169,POINT(24.1688919 42.1406232),,
10170,POINT(24.1686344 42.1406868),,
10171,POINT(24.1686344 42.1405595),,
10172,POINT(24.1684628 42.1408141),,
10173,POINT(24.1684628 42.1409414),,
10174,POINT(24.1683769 42.1406232),,
10175,POINT(24.1683769 42.1406868),,
10176,POINT(24.1683769 42.1403049),,
10177,POINT(24.1686344 42.1406232),,
10178,POINT(24.1682053 42.1406232),,
10179,POINT(24.1682053 42.1409414),,
10180,POINT(24.1685486 42.1405595),,
10181,POINT(24.1685486 42.1404322),,
10182,POINT(24.1685486 42.1404322),,
10184,POINT(24.1689777 42.1406868),,
10185,POINT(24.1693211 42.1404322),,
10186,POINT(24.1684628 42.1405595),,
10187,POINT(24.1682911 42.1411323),,
10188,POINT(24.1683769 42.1406232),,
10189,POINT(24.1684628 42.1404322),,
10190,POINT(24.1687202 42.1408141),,
10191,POINT(24.1682053 42.1406232),,
10192,POINT(24.1686344 42.1406868),,
10193,POINT(24.1685486 42.1405595),,
10194,POINT(24.1687202 42.1406868),,
10195,POINT(24.1688061 42.1404322),,
10196,POINT(24.1722393 42.1409414),,
10198,POINT(24.1780329 42.127193),,
10200,POINT(24.1791058 42.1281478),,
10202,POINT(24.1783333 42.1271611),,
10205,POINT(24.1784191 42.1272248),,
10206,POINT(24.1767025 42.1255697),,
10207,POINT(24.1990185 42.1335902),,
10210,POINT(24.1991043 42.1319352),,
10211,POINT(24.2042542 42.1241373),,
10212,POINT(24.20425 42.12414),,
10213,POINT(24.20425 42.12414),,
10214,POINT(24.20425 42.12414),,
10216,POINT(24.20425 42.12414),,
10217,POINT(24.1992331 42.1320625),,
10220,POINT(24.199276 42.131617),,
10221,POINT(24.1995764 42.1212089),,
10224,POINT(24.2004347 42.1300256),,
10225,POINT(24.2001772 42.1303121),,
10226,POINT(24.2035675 42.125315),,
10230,POINT(24.1940403 42.1135052),,
10235,POINT(24.2053699 42.1138236),,
10237,POINT(24.2034388 42.1124865),,
10239,POINT(24.2050695 42.1101624),,
10240,POINT(24.2491435 42.1479417),,
10242,POINT(24.2497444 42.1491508),,
10244,POINT(24.2499161 42.1478781),,
10245,POINT(24.2991829 42.1638806),,
10247,POINT(24.310298 42.159427),,
10249,POINT(24.3110275 42.1585999),,
10251,POINT(24.2850959 42.1382524),,
10259,POINT(24.2895269 42.1437416),,
10262,POINT(24.3282366 42.1049728),,
10266,POINT(24.330554 42.1064055),,
10271,POINT(24.301157 42.0340581),,
10273,POINT(24.4205475 42.0591071),,
10279,POINT(24.4045401 42.0953246),,
10283,POINT(24.4268131 42.1778436),,
10286,POINT(24.4261265 42.1768259),,
10288,POINT(24.4313622 42.1971133),,
10289,POINT(24.5450878 42.1815963),,
10293,POINT(24.4100328 42.1028329),,
10296,POINT(24.4100328 42.1028329),,
10297,POINT(24.3745422 42.1477508),,
10298,POINT(24.380722 42.1254742),,
10300,POINT(24.3848419 42.1258561),,
10303,POINT(24.3829536 42.1256015),,
10305,POINT(24.3762589 42.1357861),,
10309,POINT(24.3762589 42.1355315),,
10310,POINT(24.4199467 42.1333037),238,241
10311,POINT(24.3872023 42.1527461),,
10316,POINT(24.3871164 42.1530324),,
10317,POINT(24.3872023 42.152937),,
10318,POINT(22.6919174 42.2764832),,
10323,POINT(22.6920891 42.2763562),,
10324,POINT(24.387331 42.1527143),,
10327,POINT(24.3872881 42.1527461),,
10329,POINT(24.3869877 42.1527779),,
10331,POINT(22.6916599 42.2762927),,
10334,POINT(24.3872023 42.1526188),,
10337,POINT(24.3873739 42.1526824),,
10340,POINT(22.6938486 42.2866435),,
10342,POINT(24.3870306 42.1526188),,
10344,POINT(24.3871164 42.1529052),,
10347,POINT(24.3872452 42.1527143),,
10348,POINT(22.6938057 42.2866752),,
10350,POINT(24.3870306 42.1526506),,
10354,POINT(24.3871593 42.1527779),,
10360,POINT(24.3871164 42.1528415),,
10362,POINT(24.3870306 42.1526188),,
10364,POINT(24.3871164 42.1524597),,
10366,POINT(24.3869448 42.152587),,
10369,POINT(24.3870306 42.1528415),,
10371,POINT(24.3869448 42.1528097),,
10372,POINT(22.6939344 42.2867069),,
10374,POINT(24.3869877 42.1528415),,
10375,POINT(24.3871164 42.1528733),,
10378,POINT(24.3872452 42.1527143),,
10381,POINT(24.3871164 42.1527143),,
10385,POINT(24.3871164 42.1527779),,
10386,POINT(22.653079 42.293469),,
10388,POINT(24.3872452 42.1526506),,
10389,POINT(24.3870306 42.1529052),,
10392,POINT(24.386816 42.1529688),,
10393,POINT(22.6938057 42.2866117),,
10394,POINT(24.387331 42.1528097),,
10395,POINT(24.3872023 42.1526188),,
10397,POINT(24.3870735 42.1526188),,
10399,POINT(24.3872023 42.1529052),,
10400,POINT(24.3870306 42.1526188),,
10401,POINT(24.3872452 42.1527779),,
10403,POINT(22.6939774 42.2866435),,
10406,POINT(22.6756525 42.2715295),,
10409,POINT(22.6940203 42.2866435),,
10411,POINT(22.6940632 42.2866117),,
10412,POINT(22.8534937 42.2563642),,
10417,POINT(22.6936769 42.2865165),,
10418,POINT(22.6938486 42.28658),,
10421,POINT(22.6940632 42.286453),,
10424,POINT(22.6935911 42.2864212),,
10425,POINT(22.694149 42.2866435),,
10426,POINT(22.6940203 42.2865165),,
10427,POINT(22.6938486 42.2866752),,
10429,POINT(22.6938057 42.2865165),,
10430,POINT(22.6938701 42.2865958),,
10433,POINT(22.6939344 42.2866593),,
10434,POINT(22.6938486 42.2866276),,
10439,POINT(22.6498604 42.3137506),,
10441,POINT(22.652607 42.3131159),200,299
10445,POINT(22.5611973 42.8372375),,
10451,POINT(22.5611115 42.8368284),,
10453,POINT(22.6263428 42.7812913),,
10456,POINT(22.901516 42.7739833),,
10460,POINT(23.0766106 42.7574743),,
10463,POINT(22.8982544 42.7379351),,
10467,POINT(22.8289032 42.6907635),,
10470,POINT(22.8091621 42.7274697),,
10473,POINT(22.5954437 42.7006044),,
10476,POINT(22.6678848 42.6778923),,
10480,POINT(22.7435446 42.6231915),,
10484,POINT(22.9994488 42.7030644),,
10488,POINT(23.0019379 42.7046412),,
10491,POINT(23.1430435 42.6013672),,
10497,POINT(23.1457901 42.6006091),,
10499,POINT(23.1110287 42.6031994),231,231
10506,POINT(23.1083679 42.6051578),,
10508,POINT(23.198104 42.616612),,
10512,POINT(23.0397034 42.606674),,
10515,POINT(23.018074 42.4808963),,
10517,POINT(23.0187607 42.4804532),,
10521,POINT(23.1803799 42.4944727),,
10523,POINT(23.1460905 42.4497764),,
10525,POINT(22.846756 42.5166508),,
10528,POINT(22.7506256 42.5070339),,
10532,POINT(22.749939 42.5057684),,
10534,POINT(22.9662323 42.4715904),,
10538,POINT(22.8711319 42.4617133),,
10542,POINT(22.7750015 42.4489848),,
10546,POINT(22.8234959 42.4059672),,
10550,POINT(22.8235817 42.405777),,
10552,POINT(22.8237534 42.4061573),,
10553,POINT(22.6286602 42.3873318),,
10555,POINT(22.6301193 42.3874586),,
10556,POINT(22.706852 42.3832744),200,300
10561,POINT(22.6976681 42.3188597),,
10563,POINT(22.7140617 42.3238414),,
10565,POINT(22.7376223 42.3296794),,
10569,POINT(22.7358627 42.3287276),,
10571,POINT(22.736721 42.3297428),,
10574,POINT(22.7370644 42.3292352),,
10576,POINT(22.7374077 42.3298697),,
10578,POINT(22.7822113 42.3241587),,
10580,POINT(22.7375793 42.3291083),,
10581,POINT(22.737751 42.3296159),,
10582,POINT(22.7368927 42.3287276),,
10583,POINT(22.7370644 42.3292352),,
10584,POINT(22.738781 42.3293621),,
10585,POINT(22.7391243 42.3286007),,
10586,POINT(22.7375793 42.329489),,
10587,POINT(22.7363777 42.3297428),,
10588,POINT(22.737751 42.3297428),,
10589,POINT(22.7384377 42.3291083),,
10590,POINT(22.7370644 42.3293621),,
10591,POINT(22.7360344 42.3298697),,
10593,POINT(22.7360344 42.329489),,
10594,POINT(22.7375793 42.3278392),,
10596,POINT(22.7362061 42.3298697),,
10597,POINT(22.7362061 42.3303774),,
10598,POINT(22.736721 42.3299966),,
10599,POINT(22.7370644 42.3303774),,
10601,POINT(22.736721 42.3297428),,
10602,POINT(22.7355194 42.3296159),,
10606,POINT(22.7353477 42.329489),,
10609,POINT(22.7379227 42.3286007),,
10611,POINT(22.7355194 42.3297428),,
10612,POINT(22.7346611 42.3301235),,
10613,POINT(22.736721 42.3298697),,
10615,POINT(22.7353477 42.3301235),,
10616,POINT(22.7358627 42.3303774),,
10617,POINT(22.7353477 42.3298697),,
10618,POINT(22.7350044 42.3296159),,
10619,POINT(22.7343178 42.3302505),,
10620,POINT(22.7365494 42.3298697),,
10621,POINT(22.7353477 42.3297428),,
10622,POINT(22.7353477 42.3303774),,
10623,POINT(22.7363777 42.3303774),,
10624,POINT(22.7375793 42.3302505),,
10626,POINT(22.779808 42.323778),,
10649,POINT(22.782383 42.3244125),,
10651,POINT(22.7828979 42.3239049),,
10654,POINT(22.8520775 42.3152739),,
10657,POINT(22.8512192 42.3147661),,
10662,POINT(22.7017021 42.26359),,
10665,POINT(22.8537941 42.2560942),,
10668,POINT(22.8534508 42.2567295),,
10669,POINT(22.8598022 42.2794679),,
10671,POINT(22.8023815 42.2377322),,
10673,POINT(22.779808 42.2207632),,
10675,POINT(22.7794647 42.2088122),,
10677,POINT(23.269043 42.2902626),,
10681,POINT(23.2665482 42.2890605),,
10684,POINT(23.267498 42.2895007),,
10685,POINT(23.266468 42.2893737),,
10686,POINT(23.2657814 42.2872149),,
10687,POINT(23.2017517 42.3195895),,
10689,POINT(22.8580856 42.2922944),,
10694,POINT(24.8782396 42.0111994),,
10695,POINT(24.8782396 42.0111994),,
10697,POINT(24.8782396 42.0111994),,
10700,POINT(24.8782396 42.0111994),,
10702,POINT(24.8782396 42.0111994),,
10703,POINT(24.8570394 42.0099877),,
10704,POINT(24.8782396 42.0111994),,
10705,POINT(23.0130959 42.2978814),,
10719,POINT(23.0129242 42.2785789),,
10721,POINT(22.974472 42.2938181),,
10722,POINT(23.0407333 42.2950879),100,299
10725,POINT(23.0405617 42.2933102),,
10726,POINT(22.9898357 42.2473269),,
10728,POINT(23.0204773 42.2175849),,
10730,POINT(23.018589 42.2180935),,
10732,POINT(23.020134 42.2183477),,
10733,POINT(22.9642582 42.1944427),,
10736,POINT(24.8494113 41.9423467),,
10741,POINT(24.8494113 41.9423467),,
10744,POINT(24.8494113 41.9423467),,
10747,POINT(22.958765 42.1822959),,
10750,POINT(22.8577423 42.1598406),,
10753,POINT(22.922287 42.1341312),,
10756,POINT(22.7956008 42.1490235),,
10758,POINT(23.0066586 42.1649939),,
10765,POINT(23.0252838 42.1041449),,
10771,POINT(23.0609894 42.0656068),,
10775,POINT(23.0572128 42.0861209),,
10779,POINT(23.1183242 42.124965),,
10785,POINT(23.1320572 42.1244556),,
10790,POINT(23.1324005 42.1259835),,
10800,POINT(23.137207 42.1308213),,
10801,POINT(23.0827475 42.0188518),238,238
10807,POINT(23.0788422 42.0135909),,
10809,POINT(22.4755383 42.2368107),,
10813,POINT(24.84954 41.9417721),,
10815,POINT(24.8494113 41.9423467),,
10819,POINT(25.00838 42.01168),,
10824,POINT(25.00838 42.01168),,
10827,POINT(24.7868729 42.0328468),100,199
10832,POINT(24.9542427 42.0653519),,
10838,POINT(24.9542427 42.0653519),,
10844,POINT(25.02454 42.10459),,
10850,POINT(25.4155612 41.9438031),,
10854,POINT(25.4155612 41.9438031),,
10855,POINT(24.6867728 42.2376368),212,217
10861,POINT(24.7280788 42.2317586),,
10864,POINT(24.7280788 42.2317586),,
10866,POINT(24.7280788 42.2317586),,
10867,POINT(24.7280788 42.2317586),,
10869,POINT(24.7280788 42.2317586),,
10870,POINT(24.7280788 42.2317586),,
10871,POINT(24.7280788 42.2317586),,
10874,POINT(24.7280788 42.2317586),,
10876,POINT(24.7280788 42.2317586),,
10878,POINT(24.7280788 42.2317586),,
10879,POINT(24.7280788 42.2317586),,
10880,POINT(24.7280788 42.2317586),,
10883,POINT(24.7280788 42.2317586),,
10884,POINT(24.7280788 42.2317586),,
10885,POINT(24.7368336 42.2800395),,
10888,POINT(24.6936607 42.3532954),211,217
10889,POINT(24.7067928 42.5069073),,
10898,POINT(24.7067928 42.5069073),,
10904,POINT(23.2285309 41.6564972),173,173
10908,POINT(23.2288742 41.664705),158,158
10910,POINT(23.2269859 41.6645127),,
10914,POINT(23.2258701 41.6639997),,
10915,POINT(23.230505 41.6488014),,
10918,POINT(23.2286167 41.6650256),,
10921,POINT(23.2304192 41.6480318),,
10924,POINT(23.2262135 41.6644486),,
10926,POINT(23.2299042 41.6502765),,
10927,POINT(23.2287884 41.6525853),217,217
10928,POINT(23.2263851 41.6645127),,
10931,POINT(23.2265568 41.6643844),,
10935,POINT(23.2271576 41.664128),,
10938,POINT(24.7067928 42.5069073),,
10939,POINT(24.7067928 42.5069073),,
10941,POINT(24.7067928 42.5069073),,
10942,POINT(24.7067928 42.5069073),,
10946,POINT(24.7067928 42.5069073),,
10947,POINT(24.7067928 42.5069073),,
10949,POINT(24.7067928 42.5069073),,
10950,POINT(24.7067928 42.5069073),,
10951,POINT(24.7067928 42.5069073),,
10952,POINT(24.7067928 42.5069073),,
10953,POINT(24.7067928 42.5069073),,
10956,POINT(24.7067928 42.5069073),,
10957,POINT(24.6956348 42.5058949),,
10958,POINT(24.7067928 42.5069073),,
10961,POINT(23.2305908 41.6493145),,
10964,POINT(23.2202053 41.6310976),,
10966,POINT(23.2244968 41.6638715),,
10969,POINT(23.2275867 41.6542527),,
10970,POINT(23.2271576 41.6645127),,
10975,POINT(23.2248402 41.6630379),,
10976,POINT(23.223896 41.6643203),,
10977,POINT(23.2263851 41.6639997),,
10979,POINT(23.2661247 41.6455945),,
10981,POINT(23.2784843 41.5641191),200,250
10985,POINT(24.7067928 42.5069073),,
10986,POINT(24.8126864 42.6387576),,
10988,POINT(24.6649933 42.6768985),197,198
10994,POINT(24.9509812 42.3441133),,
10997,POINT(24.9241986 42.369291),,
10999,POINT(24.9242 42.36929),,
11001,POINT(24.9242 42.36929),,
11002,POINT(25.078311 42.3471583),,
11004,POINT(25.07831 42.34716),,
11007,POINT(25.07831 42.34716),,
11008,POINT(25.07831 42.34716),,
11009,POINT(25.07831 42.34716),,
11010,POINT(25.07831 42.34716),,
11011,POINT(25.07831 42.34716),,
11015,POINT(25.0858641 42.3276171),,
11018,POINT(25.0917435 42.3165432),,
11020,POINT(24.9967718 42.2235599),,
11022,POINT(25.0445366 42.1981943),238,238
11029,POINT(25.04454 42.19819),245,249
11031,POINT(25.04454 42.19819),,
11036,POINT(25.04454 42.19819),,
11039,POINT(25.1686478 42.2083672),,
11043,POINT(25.2277851 42.2201116),235,238
11046,POINT(25.2277851 42.2201116),,
11090,POINT(23.2757378 41.5599768),158,158
11094,POINT(23.2872391 41.5638622),211,217
11095,POINT(25.2277851 42.2201116),241,244
11154,POINT(25.2277851 42.2201116),,
11156,POINT(25.2277851 42.2201116),,
11160,POINT(25.2277851 42.2201116),,
11163,POINT(25.2277851 42.2201116),,
11167,POINT(25.2277851 42.2201116),,
11168,POINT(25.2277851 42.2201116),,
11170,POINT(25.2277851 42.2201116),,
11173,POINT(25.2277851 42.2201116),,
11174,POINT(25.2277851 42.2201116),,
11175,POINT(25.2277851 42.2201116),,
11178,POINT(25.2277851 42.2201116),,
11180,POINT(25.2259827 42.2170605),,
11182,POINT(25.2277851 42.2201116),,
11184,POINT(25.2277851 42.2201116),,
11185,POINT(25.2277851 42.2201116),,
11187,POINT(25.2277851 42.2201116),,
11188,POINT(25.2277851 42.2201116),,
11190,POINT(25.2497578 42.2479781),,
11195,POINT(25.24976 42.24798),,
11196,POINT(25.2849506 42.2133437),,
11203,POINT(25.2298467 42.2630324),199,199
11208,POINT(25.2298467 42.2630324),,
11212,POINT(25.32641 42.20088),,
11216,POINT(25.32641 42.20088),,
11221,POINT(25.32641 42.20088),,
11222,POINT(25.32641 42.20088),,
11223,POINT(25.32641 42.20088),,
11226,POINT(25.32641 42.20088),,
11227,POINT(25.32641 42.20088),,
11228,POINT(25.32641 42.20088),,
11229,POINT(25.3463227 42.2212232),,
11230,POINT(24.653492 42.2100837),,
11234,POINT(23.2556534 41.5742329),210,210
11238,POINT(23.2770252 41.5629952),238,238
11241,POINT(23.278141 41.5631879),,
11244,POINT(23.2774544 41.5636374),,
11249,POINT(23.2790852 41.5619677),,
11251,POINT(23.2793427 41.5648576),121,121
11260,POINT(23.2541084 41.5705728),,
11263,POINT(23.2789993 41.5660777),,
11265,POINT(23.2594299 41.5773149),,
11267,POINT(23.278141 41.5629952),150,150
11270,POINT(23.278141 41.563509),,
11274,POINT(23.2778835 41.5626099),,
11275,POINT(23.2595158 41.5759665),,
11280,POINT(23.2794285 41.5644081),,
11281,POINT(23.2783127 41.5653071),,
11282,POINT(23.2785273 41.5653533),,
11283,POINT(23.2772827 41.5606832),,
11284,POINT(23.280201 41.5610686),,
11300,POINT(23.3143616 41.5772507),,
11301,POINT(23.3143616 41.5768654),159,159
11302,POINT(23.2784843 41.5631237),,
11303,POINT(23.2777977 41.5601694),,
11304,POINT(23.2783127 41.5628668),,
11305,POINT(23.2698154 41.5613897),,
11306,POINT(23.2790852 41.5638943),,
11317,POINT(23.3342743 41.5432764),165,165
11318,POINT(23.3351326 41.5436619),,
11319,POINT(23.3345318 41.5439188),,
11320,POINT(23.3352184 41.5441115),,
11321,POINT(23.3348751 41.5441758),,
11322,POINT(23.3347034 41.5435334),,
11323,POINT(23.3351326 41.5439188),,
11324,POINT(23.3360767 41.5437903),,
11325,POINT(23.3342743 41.5439831),,
11343,POINT(23.3338451 41.5437903),,
11347,POINT(23.7786198 41.5326116),,
11369,POINT(23.803339 41.597601),,
11407,POINT(23.8008499 41.5973442),,
11425,POINT(23.8023949 41.5990131),176,222
11426,POINT(23.3341026 41.5437903),,
11485,POINT(23.3341885 41.5430837),,
11486,POINT(23.3336627 41.5428669),,
11487,POINT(23.5019875 41.5025995),,
11488,POINT(23.4909153 41.4593884),,
11489,POINT(23.4834052 41.4890991),146,146
11490,POINT(23.481946 41.4986782),162,162
11491,POINT(23.5502243 41.4802259),221,221
11492,POINT(23.4019089 41.4482594),,
11493,POINT(23.4393311 41.4109345),,
11494,POINT(23.4868813 41.4370642),,
11495,POINT(23.383112 41.4606748),,
11496,POINT(23.3821678 41.461318),,
11497,POINT(23.4027672 41.4480021),198,198
11503,POINT(23.4388161 41.4097758),,
11504,POINT(23.4377861 41.4099046),,
11505,POINT(23.3914804 41.5234874),97,117
11506,POINT(23.3916092 41.5243227),215,215
11507,POINT(23.4172726 41.5441115),,
11508,POINT(23.4213924 41.4941781),125,125
11509,POINT(23.4872246 41.4113208),211,211
11510,POINT(23.2213211 41.439638),,
11514,POINT(23.2220078 41.4404101),,
11515,POINT(23.2211494 41.4415682),,
11516,POINT(23.2214928 41.4413109),,
11517,POINT(23.2218361 41.4414396),,
11518,POINT(23.3234596 41.4009562),,
11519,POINT(23.2067299 41.3980589),,
11520,POINT(23.2745361 41.4792613),144,144
11521,POINT(23.2740211 41.4822192),,
11522,POINT(23.2753944 41.480033),,
11523,POINT(23.2735062 41.4801616),,
11524,POINT(23.8015366 41.5982428),176,222
11525,POINT(23.8032532 41.5981145),75,100
11526,POINT(23.8010216 41.5984996),,
11539,POINT(23.7931252 41.564087),,
11540,POINT(23.79776 41.5978577),,
11541,POINT(27.4556923 42.1610494),,
11544,POINT(27.4606705 42.1663935),,
11545,POINT(27.4402428 42.1096849),,
11549,POINT(27.4177551 42.1098122),,
11550,POINT(27.4170685 42.1105763),,
11551,POINT(27.5761986 42.1011519),,
11553,POINT(27.5162029 41.9689355),155,156
11556,POINT(27.519722 41.9741044),,
11559,POINT(27.5180054 41.9721901),,
11561,POINT(27.5180912 41.9760187),,
11565,POINT(27.51886 41.97806),,
11569,POINT(27.5248718 41.9795281),,
11570,POINT(27.5261593 41.9801023),,
11571,POINT(27.5247002 41.9794005),,
11573,POINT(27.525816 41.9795281),,
11576,POINT(27.525816 41.9799747),,
11581,POINT(27.5301933 41.9764653),,
11582,POINT(27.3315811 42.7012352),,
11585,POINT(27.250644 42.7031175),100,199
11588,POINT(27.2730446 42.6867889),,
11589,POINT(27.3472193 42.7429721),,
11592,POINT(26.6924858 42.3206049),,
11596,POINT(27.3051023 42.1606677),1,199
11600,POINT(27.5250475 41.9797938),211,217
11604,POINT(27.3670824 41.9319392),1,284
11608,POINT(27.3670824 41.9319392),1,284
11609,POINT(26.6418387 42.1427067),,
11611,POINT(28.46575 43.36463),-200,-100
11615,POINT(28.4657478 43.3646265),241,244
11616,POINT(28.4657478 43.3646265),-200,-100
11624,POINT(28.1654906 43.407495),-27,-19
11645,POINT(28.0240202 43.3796628),,
11648,POINT(27.9117107 43.2007963),-200,-100
11649,POINT(23.7979317 41.5969591),,
11650,POINT(23.798275 41.5978577),,
11651,POINT(27.9219997 43.206517),-19,-18
11653,POINT(27.9200792 43.210337),159,160
11655,POINT(27.9117805 43.2014728),,
11659,POINT(27.9150152 43.2149035),,
11663,POINT(27.9061317 43.208429),,
11666,POINT(23.7974596 41.5985959),,
11667,POINT(23.7294388 41.5735908),,
11668,POINT(23.7933826 41.6019334),,
11671,POINT(23.7950993 41.5995907),,
11675,POINT(23.7934685 41.5996549),,
11677,POINT(23.9793778 41.678938),,
11681,POINT(23.7793922 41.5319691),,
11682,POINT(23.7785339 41.5337681),,
11683,POINT(23.7817955 41.5328044),,
11685,POINT(27.916882 43.2144813),,
11686,POINT(27.9068184 43.2086792),-415,-385
11688,POINT(27.9145432 43.2131833),,
11691,POINT(27.9130197 43.2135117),,
11695,POINT(27.9145861 43.2147315),,
11698,POINT(27.9145432 43.2126203),,
11699,POINT(27.9136848 43.2137932),,
11700,POINT(27.9145646 43.2158574),,
11703,POINT(27.9149294 43.2135117),,
11708,POINT(27.9163027 43.2152319),,
11712,POINT(27.9137707 43.214278),,
11714,POINT(27.9152513 43.2141529),,
11719,POINT(27.92068 43.211291),,
11722,POINT(27.9127192 43.2143249),,
11723,POINT(27.9129982 43.2018286),,
11724,POINT(27.9150581 43.215357),,
11729,POINT(27.963295 43.2742058),,
11736,POINT(27.9832935 43.2478598),-200,-30
11739,POINT(27.879374 42.8179596),-300,-201
11746,POINT(27.7206731 42.660553),-200,-1
11747,POINT(27.7307582 42.6582846),-400,-201
11752,POINT(27.7305865 42.6583675),,
11754,POINT(27.7279902 42.6593853),-115,-85
11757,POINT(27.7282047 42.6594168),-115,-85
11770,POINT(27.7276468 42.6594326),-115,-85
11782,POINT(27.718699 42.661342),-500,-401
11784,POINT(27.719171 42.6607581),-500,-301
11786,POINT(27.7196646 42.6607739),,
11789,POINT(27.7184844 42.6608686),,
11791,POINT(27.7215528 42.8681956),185,215
11796,POINT(27.6620078 42.8533477),300,350
11806,POINT(27.6176977 42.5678737),-200,-101
11808,POINT(27.6158524 42.5681266),,
11811,POINT(27.6952887 42.4168669),-500,-301
11814,POINT(27.6954818 42.417057),-400,-301
11817,POINT(27.6995266 42.4140114),-500,-301
11819,POINT(27.6947951 42.416455),-500,-301
11821,POINT(27.6935291 42.4160115),-500,-301
11825,POINT(27.6949239 42.4164867),-400,-301
11827,POINT(27.6955032 42.41636),-300,-201
11832,POINT(27.6944733 42.41636),,
11835,POINT(27.7753258 42.2367472),-500,-301
11841,POINT(27.9382324 43.1971673),-415,-385
11844,POINT(27.9147333 43.2140504),,
11847,POINT(27.9147333 43.2140504),,
11850,POINT(23.1705093 43.3983125),,
11852,POINT(23.3315277 43.239388),,
11856,POINT(23.7356186 43.3200574),,
11860,POINT(23.7432146 43.2645813),,
11864,POINT(23.628974 43.1059022),,
11867,POINT(23.8172436 43.2098678),,
11872,POINT(25.2198887 43.3030077),,
11873,POINT(24.8315048 43.2338227),,
11875,POINT(25.6078219 43.2375121),198,198
11876,POINT(25.5919003 43.2451402),222,235
11877,POINT(25.5909562 43.2447963),270,271
11878,POINT(25.5905056 43.2444368),,
11882,POINT(25.5907631 43.2446713),,
11883,POINT(25.5919862 43.2448901),,
11886,POINT(25.5922651 43.2448901),,
11889,POINT(25.5919862 43.2447025),,
11891,POINT(25.5925012 43.2451715),,
11894,POINT(25.165472 43.1843702),,
11895,POINT(27.9588318 40.9674559),-400,-200
11898,POINT(27.962265 40.9664189),-300,-200
11901,POINT(27.9619217 40.9677151),-195,-195
11905,POINT(25.7462024 43.2213774),,
11907,POINT(25.68964 43.1223807),,
11948,POINT(25.689919 43.1222084),,
11953,POINT(25.4587555 42.3155912),117,138
11957,POINT(25.5416465 43.1567958),,
11959,POINT(25.6178856 43.0766937),101,200
11966,POINT(25.6177354 43.0777752),,
11968,POINT(25.6197095 43.0757063),,
11970,POINT(27.9619217 40.9671967),-300,-1
11988,POINT(27.9598618 40.9659004),19,38
11990,POINT(27.9586172 40.9651227),76,79
11993,POINT(27.9553986 40.967067),112,119
11996,POINT(27.9464722 40.9690113),125,126
11997,POINT(27.9464722 40.9695297),138,161
